Activity ID,Activity Name,Description,Begin Timestamp,Begin Timestamp (Raw Milliseconds),End Timestamp,End Timestamp (Raw Milliseconds),Device,Activity Parent,Activity Type,Event Type,Activity Time Zone,Max. Elevation,Max. Elevation (Raw),Begin Latitude (Decimal Degrees Raw),Begin Longitude (Decimal Degrees Raw),End Latitude (Decimal Degrees Raw),End Longitude (Decimal Degrees Raw),Average Moving Speed,Average Moving Speed (Raw),Max. Heart Rate (bpm),Average Heart Rate (bpm),Max. Speed,Max. Speed (Raw),Calories,Calories (Raw),Duration (h:m:s),Duration (Raw Seconds),Moving Duration (h:m:s),Moving Duration (Raw Seconds),Average Speed,Average Speed (Raw),Distance,Distance (Raw),Max. Heart Rate (bpm),Min. Elevation,Min. Elevation (Raw),Elevation Gain,Elevation Gain (Raw),Elevation Loss,Elevation Loss (Raw)
402279716,5k Easy,"R/W=2:00/0:30
Very easy jog. Still have lingering aches after 10mi and need to slow down.  As Galloway says: 'this week you can't run too slow' so gave it a try.","Sun, Nov 10, 2013 7:01 AM",1.38408E+12,"Sun, Nov 10, 2013 7:33 AM",1.38409E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),127 Feet,126.6076115,,,,,9:51,9.847102513,164,145,6:48,6.804443846,346,346.0604007,0:31:56,1916,0:30:19,1819,10:22 Minutes per Mile,10.37199259,3.08 Miles,3.078738915,100,127 Feet,126.6076115,115 Feet,115.1246719,166 Feet,165.5839895
401378413,4.2mi Easy,"R/W=2:00/0:30 
Nice, cold and relaxing.  Thanks God for time change last week - it is nearly bright at 6am. 
","Fri, Nov 8, 2013 6:07 AM",1.38391E+12,"Fri, Nov 8, 2013 6:49 AM",1.38391E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),111 Feet,110.8267717,,,,,9:37,9.617804556,171,152,6:16,6.259999174,493,493.0764054,0:41:59,2518.74,0:39:57,2397,10:06 Minutes per Mile,10.10627828,4.15 Miles,4.153754573,95,111 Feet,110.8267717,549 Feet,548.7860892,287 Feet,287.007874
400880941,5k Easy Jog with the team,"R/W=2.00/0:30
Warmer again, recovering after yesterday's 10mi.  Run OK, feeling L Achilles and knee after the run again. Voltaren?
AvgHR=136 - nice! barely broke a sweat.","Wed, Nov 6, 2013 5:44 PM",1.38378E+12,"Wed, Nov 6, 2013 6:26 PM",1.38378E+12,Garmin Forerunner 405CX 2.40.0.0,Any Activity Type,Running,Training,(GMT-05:00) Eastern Time (US & Canada),134 Feet,134.4816273,,,,,11:38,11.63366227,149,136,8:58,8.972525054,425,425.057637,0:42:28,2548,0:39:46,2386,12:25 Minutes per Mile,12.42237192,3.42 Miles,3.418243707,90,134 Feet,134.4816273,312 Feet,312.2375328,214 Feet,214.4685039
400295669,10mi Long Run,"R/W=2+4+7:00/0:30
Great weather, high 30s.
This is catch-up run for Sunday when I did not run due to the 5k. I was hesitant to do this run because of L Achilles and calf ache. Right now sitting on ice.  Keep your fingers crossed for my Achilles tendon. LOL","Tue, Nov 5, 2013 8:32 AM",1.38366E+12,"Tue, Nov 5, 2013 10:14 AM",1.38366E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),229 Feet,229.1010499,,,,,10:01,10.02249558,170,158,7:09,7.150777747,"1,236",1236.032286,1:42:06,6126,1:40:18,6018,10:12 Minutes per Mile,10.20101191,10.01 Miles,10.00748752,135,229 Feet,229.1010499,500 Feet,499.9015748,457 Feet,457.316273
398755998,5k Race Somerset (partially recorded),"R/W=3:00/0:30
Nice weather, beautiful fall colors.  Great race with the office guys.  
Friggin watch memory got filled up.  I don't understand why the watch did not warn when the memory usage was close to capacity?
Oh well... at least got a medal.  Unofficial time: 28:20","Sat, Nov 2, 2013 10:02 AM",1.3834E+12,"Sat, Nov 2, 2013 10:22 AM",1.3834E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Race,(GMT-05:00) Eastern Time (US & Canada),98 Feet,98.22834646,,,,,16:16,16.26238594,174,169,7:30,7.499999993,374,373.9838951,0:20:04,1204,0:19:22,1162,09:05 Minutes per Mile,9.090909091,3.10 Miles,3.100002237,130,98 Feet,98.22834646,49 Feet,48.88451444,35 Feet,34.67847769
397016766,4.5mi Cadence Drill,"R/W=2:00/0:30
Loved today's run.  The temperature was perfect.
Cadence drill: 38, 44, 46, 48, 48
The numbness in the left foot seems to nearly gone.  I don't think I can loosen up the shoe any further.  Need to talk to running store guy about this. 
Decided to create 'pain' scale. Today LKnee=Light :)","Tue, Oct 29, 2013 6:06 AM",1.38304E+12,"Tue, Oct 29, 2013 6:52 AM",1.38304E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),95 Feet,95.07874016,,,,,9:41,9.684657623,169,155,6:38,6.638341321,545,545.1047966,0:45:09,2708.6,0:43:40,2620,10:01 Minutes per Mile,10.01216169,4.51 Miles,4.508849569,104,95 Feet,95.07874016,132 Feet,132.480315,145 Feet,145.0787402
396041041,5k Trial .95/.05,"R/W=.95/.05 Nice, cool.  Left shoe still too tight.
Tried to run 5k in 1mi chunks taking .05mi breaks after .95mi.  It seems that this made my time even worse than 2:00/0:30 splits.  Total for 5k was 29:06 what makes it 30s worse than my last race.  So, how it is going to be the next Sat?  ","Sun, Oct 27, 2013 6:43 AM",1.38287E+12,"Sun, Oct 27, 2013 7:28 AM",1.38287E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),105 Feet,104.5275591,,,,,9:53,9.885250224,199,157,6:47,6.790648871,490,489.9737949,0:45:04,2704,0:41:12,2472,10:14 Minutes per Mile,10.22627536,4.17 Miles,4.167828631,102,105 Feet,104.5275591,82 Feet,81.98818898,73 Feet,72.53937008
395151141,5k Easy Cadence Drill,"R/W=2:00/0:30 + cadence drill.  Cold, long tights saved my ass literally. Time to think about a cap... No aches - finally better shoes?  L shoe too tight... need adjustment next time.","Fri, Oct 25, 2013 6:07 AM",1.3827E+12,"Fri, Oct 25, 2013 6:38 AM",1.3827E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),120 Feet,120.308399,,,,,9:45,9.746546451,192,163,7:37,7.62092678,339,338.9005303,0:31:36,1896,0:30:13,1813,10:11 Minutes per Mile,10.18624311,3.10 Miles,3.100244572,111,120 Feet,120.308399,74 Feet,74.11417323,96 Feet,96.19422572
394659040,5k Easy Jog with the team,"R/W=2:00/0:30 Getting colder and darker... but those are not the things good company won't overcome.
First time in Brooks Dyad 7.  Felt stable as intended by guy from ""Runner's High"". Probably need better socks as something bothered me under left foot.  ","Wed, Oct 23, 2013 5:50 PM",1.38257E+12,"Wed, Oct 23, 2013 6:33 PM",1.38257E+12,Garmin Forerunner 405CX 2.40.0.0,Any Activity Type,Running,Training,(GMT-05:00) Eastern Time (US & Canada),340 Feet,339.5013123,,,,,12:02,12.02559351,171,139,5:05,5.078445496,387,387.1103241,0:42:58,2578.29,0:40:46,2446,12:41 Minutes per Mile,12.67598834,3.39 Miles,3.389989959,86,340 Feet,339.5013123,145 Feet,145.0787402,412 Feet,411.5813648
394003471,5k Recovery/cadence drill,"R/W=2:00/0:30
Needed gloves again... but high 30s don't seem to bother me.  
A bit disappointed with 227 kcal burned only but there was a lot of walking breaks.  Cadence drill OK, acceleration gliders need work...","Tue, Oct 22, 2013 6:24 AM",1.38244E+12,"Tue, Oct 22, 2013 6:57 AM",1.38244E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),133 Feet,132.9068241,,,,,10:01,10.01902832,193,151,6:22,6.360110679,227,226.9678904,0:33:13,1992.75,0:30:54,1854,10:46 Minutes per Mile,10.76883424,3.08 Miles,3.084132417,109,133 Feet,132.9068241,219 Feet,219.1929134,232 Feet,231.824147
392951293,8.5mi Long,"R/W=2+4+7:00/0:30
Beautiful morning, cool and nice.  Relaxing jog, endorphin in action!
L calf, R hip - tolerable.","Sun, Oct 20, 2013 6:22 AM",1.38226E+12,"Sun, Oct 20, 2013 7:52 AM",1.38227E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),209 Feet,208.5958005,,,,,10:15,10.2497159,167,153,7:14,7.234022756,"1,051",1051.068969,1:30:41,5441.16,1:28:30,5310,10:30 Minutes per Mile,10.50288968,8.63 Miles,8.634387676,116,209 Feet,208.5958005,585 Feet,585.0393701,606 Feet,605.5446194
392001935,5mi Interval,"Nice weather, upper 50s.  Gentle warmup, felt well.  At the end right hip reminded that it existed. Average pace slower than the last time. Why?","Fri, Oct 18, 2013 6:03 AM",1.38209E+12,"Fri, Oct 18, 2013 6:56 AM",1.38209E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),144 Feet,143.9632546,,,,,9:56,9.930766744,202,154,4:58,4.962041008,447,447.0145727,0:53:13,3193,0:49:48,2988,10:37 Minutes per Mile,10.61156268,5.01 Miles,5.014720284,89,144 Feet,143.9632546,552 Feet,551.9356955,497 Feet,496.7519685
391479210,5k Easy Jog with the team,Fun run in the woods!,"Wed, Oct 16, 2013 5:52 PM",1.38196E+12,"Wed, Oct 16, 2013 6:47 PM",1.38196E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Trail Running,Training,(GMT-05:00) Eastern Time (US & Canada),246 Feet,246.4566929,,,,,12:18,12.30207679,156,137,7:36,7.594608118,468,468.0168591,0:54:15,3255,0:42:58,2578,15:32 Minutes per Mile,15.5264807,3.49 Miles,3.492634266,94,246 Feet,246.4566929,"1,020 Feet",1020.308399,"1,011 Feet",1010.826772
390813068,5mi Interval,"R/W=0.1mi/1:00+0.25mi/2:00
Nice run, did not feel tired thanks to the intervals.
Perhaps 2min walk after 0.25mi run is a bit too much.  Will try 1:30 next time.","Tue, Oct 15, 2013 6:03 AM",1.38183E+12,"Tue, Oct 15, 2013 6:53 AM",1.38183E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),149 Feet,148.687664,,,,,9:37,9.616336423,175,153,5:21,5.348288911,573,573.028291,0:49:51,2991.43,0:47:29,2849,10:06 Minutes per Mile,10.09708574,4.94 Miles,4.937775889,106,149 Feet,148.687664,684 Feet,684.4160105,434 Feet,433.6614173
389682525,Magic Mile,"Nice, not too cold.
Felt well even at the end of MM. Probably could run faster but did not know where is the end of MM what was messing around with my mind.  Need to divide the MM into quarter mile splits to make it easier to track during the run.
So the result is: 8:41 min/mile and Galloway's predictions are as follows:
 	Pace/Time
-MM: 	0:08:41/0:08:41
-5k:	0:09:14/0:28:37
-10k:	0:09:59/1:01:54
-1/2Mrth: 0:10:25/2:16:36
-Mrthn:	0:11:17/4:55:58
Seems that 5k pace is more or less accurate. Need more testing to get some average.","Sun, Oct 13, 2013 6:29 AM",1.38166E+12,"Sun, Oct 13, 2013 7:16 AM",1.38166E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),155 Feet,154.9868766,,,,,10:15,10.25481538,181,148,1:51,1.845191562,472,472.074119,0:47:04,2824,0:45:43,2743,10:33 Minutes per Mile,10.55378643,4.46 Miles,4.458071115,99,155 Feet,154.9868766,464 Feet,463.6154856,443 Feet,443.1430446
388762304,5k Easy,"R/W=2:00/0:30 
Nice weather, warm.  Resting after Wednesday, working on the running form: lean forward, short stride, elbows to the back.  I think that the short stride made me run slower... Ordered foot pod to track the cadence.","Fri, Oct 11, 2013 6:02 AM",1.38149E+12,"Fri, Oct 11, 2013 6:34 AM",1.38149E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),292 Feet,292.191601,,,,,9:46,9.758816801,164,151,5:05,5.081381597,379,378.9958043,0:32:06,1926.37,0:30:30,1830,10:16 Minutes per Mile,10.27272783,3.13 Miles,3.125379036,98,292 Feet,292.191601,296 Feet,296.4566929,371 Feet,370.5708661
388235114,5k+ Easy Jog with the team,"Nice run, unfortunately it gets darker.
Andrew, Nayan, Prahal, Subbarao, Rakesh, Don, Holger & Irek","Wed, Oct 9, 2013 6:00 PM",1.38136E+12,"Wed, Oct 9, 2013 6:50 PM",1.38136E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Trail Running,Training,(GMT-05:00) Eastern Time (US & Canada),229 Feet,229.1010499,,,,,12:45,12.75026721,161,138,8:05,8.081246804,426,426.0122863,0:49:53,2993.06,0:46:40,2800,13:38 Minutes per Mile,13.62939814,3.66 Miles,3.66005652,91,229 Feet,229.1010499,856 Feet,856.2992126,800 Feet,799.507874
387952147,10k+ Long(er),"R/W5:00/0:30
Cool, a bit too chilly for sleeveless shirt but great cooling on the other hand.  4mi+ light R hip ache.  ","Wed, Oct 9, 2013 6:09 AM",1.38131E+12,"Wed, Oct 9, 2013 7:15 AM",1.38132E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),164 Feet,164.4685039,,,,,9:51,9.850216865,165,157,7:02,7.026384674,799,799.041532,1:05:10,3910,1:05:00,3900,09:52 Minutes per Mile,9.87365533,6.60 Miles,6.598837787,108,164 Feet,164.4685039,394 Feet,394.2257218,405 Feet,405.2821522
387051366,4.9mi Easy,"R/W=5:00/0:30
Humid, warm, not bad.
Finally begun doing longer runs.  100 x 5k is not the same as 1 marathon","Mon, Oct 7, 2013 6:01 AM",1.38114E+12,"Mon, Oct 7, 2013 6:51 AM",1.38114E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),261 Feet,260.6627297,,,,,10:06,10.09739067,189,155,4:05,4.082362901,592,591.8826163,0:50:23,3023.02,0:49:35,2975,10:16 Minutes per Mile,10.26037443,4.91 Miles,4.910510121,86,261 Feet,260.6627297,585 Feet,585.0393701,609 Feet,608.6942257
386057374,"5k Race - Plainfield, NJ","R/W 3:00/0:30
Humid but rather cool, no sun.  
15s slower than the last one, why?  1.Hill? 2.R/W with longer running period??","Sat, Oct 5, 2013 10:25 AM",1.38098E+12,"Sat, Oct 5, 2013 10:54 AM",1.38098E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Race,(GMT-05:00) Eastern Time (US & Canada),123 Feet,123.4580052,,,,,8:57,8.949106597,194,169,5:29,5.486095659,374,373.9838951,0:28:31,1711,0:27:42,1662,09:13 Minutes per Mile,9.210472201,3.10 Miles,3.095279816,88,123 Feet,123.4580052,62 Feet,61.51574803,102 Feet,102.4934383
385002350,5k+ Easy Jog with the team,Nice forest track.  Easy jog with the office guys. ,"Wed, Oct 2, 2013 6:01 PM",1.38075E+12,"Wed, Oct 2, 2013 6:49 PM",1.38075E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Trail Running,Training,(GMT-05:00) Eastern Time (US & Canada),237 Feet,237.007874,,,,,11:39,11.65108721,171,141,7:22,7.373129877,465,464.9142486,0:47:55,2874.54,0:43:25,2605,12:51 Minutes per Mile,12.85662812,3.73 Miles,3.726406536,115,237 Feet,237.007874,647 Feet,646.5551181,702 Feet,701.7388451
384097657,5k Hill Workout,"Not sure whether this is what Galloway envisioned but don't have better hills in the neighborhood.  Wasn't bad but visibly need more practice practicing.
Don't understand 194 HR spike - must be an error.
5s warmup intervals are waaay too short to use watch.
Overall the hill seems to be too short (75 steps) for me to really huff and puff.  Perhaps need to increase number of repetitions?","Tue, Oct 1, 2013 6:07 AM",1.38062E+12,"Tue, Oct 1, 2013 6:41 AM",1.38062E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),270 Feet,270.1115486,,,,,10:36,10.60384202,194,151,5:11,5.181556846,352,352.0269593,0:33:37,2016.96,0:31:16,1876,11:24 Minutes per Mile,11.40059979,2.95 Miles,2.948617573,95,270 Feet,270.1115486,255 Feet,255.4790026,396 Feet,395.8333333
383638352,5k Easy Jog,"R/W=7:00/0:30
Nice, chilly.  Slow jog to ease myself into weekly routine.
Light pain in the left calf, probably result of stretching with Mike on Sat.  ","Mon, Sep 30, 2013 6:08 AM",1.38054E+12,"Mon, Sep 30, 2013 6:41 AM",1.38054E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),188 Feet,188.1233596,,,,,10:38,10.63804608,159,148,8:32,8.541129626,375,374.9385444,0:33:17,1997.03,0:32:28,1948,10:54 Minutes per Mile,10.90579936,3.05 Miles,3.051939175,124,188 Feet,188.1233596,197 Feet,197.1128609,214 Feet,214.4685039
382488799,"5k Race - Dunellen, NJ - PR","R/W=2:00/0:30 
Nice, not too warm.
This is nearly 3 minutes shorter than my first race in Asbury Park.
Did skipping Friday run help me rest?","Sat, Sep 28, 2013 10:06 AM",1.38038E+12,"Sat, Sep 28, 2013 10:34 AM",1.38038E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Race,(GMT-05:00) Eastern Time (US & Canada),123 Feet,123.4580052,,,,,8:55,8.924206835,178,165,4:12,4.199999996,358,357.9935179,0:28:13,1693.28,0:27:39,1659,09:05 Minutes per Mile,9.090909091,3.10 Miles,3.100002237,102,123 Feet,123.4580052,147 Feet,146.6535433,169 Feet,168.7335958
381736677,5k+ Very Easy with the team,Evening jogging with office guys.,"Wed, Sep 25, 2013 5:45 PM",1.38015E+12,,,Garmin Connect 13.6.2.2,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,11:46 Minutes per Mile,11.76470588,3.40 Miles,3.400000249,,,,,,,
381074310,5k Easy,"R/W=2:00/0:30 
Cool and nice.
Interestingly by increasing number of walks I was able for the first time run this under 30min!","Wed, Sep 25, 2013 6:10 AM",1.3801E+12,"Wed, Sep 25, 2013 6:40 AM",1.38011E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),188 Feet,188.1233596,,,,,9:22,9.372064647,177,160,6:00,5.999999994,352,352.0269593,0:29:49,1788.51,0:29:03,1743,09:41 Minutes per Mile,9.677419355,3.10 Miles,3.100002237,106,188 Feet,188.1233596,99 Feet,99.34383202,147 Feet,146.6535433
380128115,5k Easy (watch not stopped),"R/W=7-2:00/0:30
Cool, dressed probably too well for this temp.
Good run 30:11 (when I crossed the 'finish').
How to fix this run data?","Mon, Sep 23, 2013 6:01 AM",1.37993E+12,"Mon, Sep 23, 2013 7:01 AM",1.37993E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),445 Feet,445.144357,,,,,11:56,11.93765462,171,151,5:12,5.199999995,366,366.1080377,1:00:02,3602.04,0:43:19,2599,09:50 Minutes per Mile,9.836065574,3.09 Miles,3.089998161,110,445 Feet,445.144357,626 Feet,626.0498688,"1,060 Feet",1059.711286
378397577,5k Easy Maintenance,"R/W=as needed
Cool, on a chilly side. 49F
Yesterday's back muscle pain slooowly went away with some interference to the run.
The last mile was fastest but could not go below 10 min/mi","Fri, Sep 20, 2013 7:03 AM",1.37968E+12,"Fri, Sep 20, 2013 7:34 AM",1.37968E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),218 Feet,218.0774278,,,,,9:56,9.931005747,167,153,6:16,6.267945559,373,373.0292457,0:31:09,1868.72,0:30:43,1843,10:04 Minutes per Mile,10.06959797,3.09 Miles,3.093005597,103,218 Feet,218.0774278,374 Feet,373.7532808,254 Feet,253.9041995
377547305,5k Endurance/Speed,"The second time around knew better what the training cycle is.
Did the 1/4 mi intervals with a speed which made me barely make it - I guess that this is good. What would Galloway do?
Friggin watch does not turn on the light on the messages.  At 6am it is dark! Time to upgrade?","Wed, Sep 18, 2013 6:00 AM",1.3795E+12,"Wed, Sep 18, 2013 6:34 AM",1.3795E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),131 Feet,131.332021,,,,,10:28,10.4611027,174,152,6:04,6.072280156,357,357.0388685,0:34:15,2054.51,0:33:02,1982,10:51 Minutes per Mile,10.84381438,3.16 Miles,3.157727621,88,131 Feet,131.332021,117 Feet,116.6994751,118 Feet,118.2742782
377083511,5k Endurance/Speed,"Cool, gloves definitely helped.
Got confused with watch-controlled intervals but it wasn't too bad.
Should probably shorten initial walk and break into jogging earlier.","Tue, Sep 17, 2013 6:01 AM",1.37941E+12,"Tue, Sep 17, 2013 6:36 AM",1.37941E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),410 Feet,410.4658793,,,,,10:44,10.73951255,176,150,5:37,5.619670119,384,384.0077136,0:35:00,2100,0:33:19,1999,11:17 Minutes per Mile,11.28105475,3.10 Miles,3.102251601,98,410 Feet,410.4658793,172 Feet,171.8832021,437 Feet,436.8110236
375980677,8mi Long,"R/W=4-7:00/0:30
Cold, needed gloves. Could use power gel?
Felt well, last mile got tired.","Sun, Sep 15, 2013 6:04 AM",1.37924E+12,"Sun, Sep 15, 2013 7:31 AM",1.37924E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),187 Feet,186.5485564,,,,,10:36,10.60349661,164,151,8:41,8.68631805,"1,007",1006.916435,1:26:57,5217,1:25:42,5142,10:45 Minutes per Mile,10.75714627,8.08 Miles,8.082237235,100,187 Feet,186.5485564,331 Feet,331.167979,330 Feet,329.5931759
374905143,5k Easy Maintenance ,"R/W=5:00/0:30
Relaxing, slow run since I kicked my butt yesterday
Nice, warm after thunderstorms.","Fri, Sep 13, 2013 5:58 AM",1.37907E+12,"Fri, Sep 13, 2013 6:33 AM",1.37907E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),183 Feet,183.3661417,,,,,11:14,11.2356524,156,146,9:17,9.290085379,400,399.9980907,0:35:32,2131.61,0:34:47,2087,11:29 Minutes per Mile,11.47581649,3.10 Miles,3.095801768,88,183 Feet,183.3661417,203 Feet,203.4120735,254 Feet,253.9041995
374469008,4.5 mi Easy Daily,"R/W=10:00/0:30
Hot, humid, barely dragged my feet
Probably the worst run so far :)","Thu, Sep 12, 2013 6:31 AM",1.37898E+12,"Thu, Sep 12, 2013 7:19 AM",1.37898E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),174 Feet,173.9173228,,,,,10:33,10.55284136,175,159,8:18,8.299999992,608,608.1116558,0:48:04,2884.02,0:47:50,2870,10:32 Minutes per Mile,10.52631579,4.53 Miles,4.530001044,104,174 Feet,173.9173228,282 Feet,282.2834646,311 Feet,310.6627297
372950511,5k Easy Daily,"R/W=7:00/0:30
Cool, long sleeve shirt OK. Time to wear a hat?
After 2 week running break - the best time so far. Is this because the temperature in 40s?","Mon, Sep 9, 2013 6:01 AM",1.37872E+12,"Mon, Sep 9, 2013 6:31 AM",1.37872E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),183 Feet,183.3661417,,,,,9:42,9.70144417,173,157,7:18,7.299999993,353,352.9816087,0:30:21,1821.09,0:29:48,1788,09:50 Minutes per Mile,9.836065574,3.07 Miles,3.070002436,81,183 Feet,183.3661417,158 Feet,157.7099738,181 Feet,181.3648294
362615476,4.3 mi Easy Daily,"R/W=7:00/0:30
Warm, felt a bit tired","Wed, Aug 21, 2013 6:03 AM",1.37708E+12,"Wed, Aug 21, 2013 6:47 AM",1.37708E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),169 Feet,169.1929134,,,,,10:02,10.02722473,173,157,5:06,5.099999995,546,546.059446,0:43:48,2628.03,0:43:17,2597,10:10 Minutes per Mile,10.16949153,4.32 Miles,4.320002436,108,169 Feet,169.1929134,248 Feet,247.5721785,225 Feet,225.492126
361543140,4.3 mi Easy Daily,"R/W=7:00/0:30
Cool, comfortably
","Mon, Aug 19, 2013 5:59 AM",1.37691E+12,"Mon, Aug 19, 2013 6:42 AM",1.37691E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),152 Feet,151.8372703,,,,,9:53,9.875824321,172,153,7:48,7.799999993,522,521.9545491,0:43:44,2623.7,0:42:39,2559,10:10 Minutes per Mile,10.16949153,4.32 Miles,4.320002436,108,152 Feet,151.8372703,312 Feet,312.2375328,257 Feet,257.0538058
360834969,6 mi Long(er) run,"R/W=7:00/0:30
Warm, a bit drizzling
Felt well, a bit tired leg muscles at the mile 5
Right hip ached by the end
","Sun, Aug 18, 2013 6:44 AM",1.37682E+12,"Sun, Aug 18, 2013 7:48 AM",1.37683E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),269 Feet,268.5367454,,,,,10:15,10.24553843,167,153,4:54,4.899999995,760,759.9009074,1:03:49,3829,1:02:57,3777,10:21 Minutes per Mile,10.34482759,6.14 Miles,6.139998658,97,269 Feet,268.5367454,438 Feet,438.3858268,437 Feet,436.8110236
359579827,Evening walk ,,"Thu, Aug 15, 2013 7:52 PM",1.37661E+12,"Thu, Aug 15, 2013 9:52 PM",1.37662E+12,Garmin Forerunner 405CX 2.40.0.0,Walking,Casual Walking,Recreation,(GMT-05:00) Eastern Time (US & Canada),354 Feet,353.7073491,,,,,17:59,17.99072981,,,1:26,1.43352786,441,441.0480141,2:00:39,7239,1:06:35,3995,20:44 Minutes per Mile,20.73581346,3.70 Miles,3.700980027,,354 Feet,353.7073491,"1,350 Feet",1349.868766,606 Feet,605.5446194
359217686,4.2 mi Easy Daily,"R/W=7:00/0:30
Cool, long sleeve weather (smart decision)
No heart rate monitor (how could I forget it?)","Thu, Aug 15, 2013 6:00 AM",1.37656E+12,"Thu, Aug 15, 2013 6:43 AM",1.37656E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),172 Feet,172.3425197,,,,,10:02,10.03198982,157,153,7:18,7.299999993,638,637.944449,0:42:44,2564.28,0:41:37,2497,10:21 Minutes per Mile,10.34482759,4.15 Miles,4.150001491,,172 Feet,172.3425197,238 Feet,238.1233596,282 Feet,282.2834646
358199319,4.2mi Easy Daily,"R/W=7:00/0:300
Cloudy, drizzle/light rain
Slow pace, felt well","Tue, Aug 13, 2013 6:04 AM",1.37639E+12,"Tue, Aug 13, 2013 6:50 AM",1.37639E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),147 Feet,147.1128609,,,,,10:37,10.61823646,163,151,8:00,7.999999993,566,566.107083,0:45:25,2725,0:44:15,2655,10:55 Minutes per Mile,10.90909091,4.17 Miles,4.169997216,99,147 Feet,147.1128609,139 Feet,138.7795276,153 Feet,152.9527559
